,unique_id,bank_account
8143,uniqueid_8418 x 2017,1
8144,uniqueid_8419 x 2017,0
8145,uniqueid_8420 x 2017,0
8146,uniqueid_8421 x 2017,0
8147,uniqueid_8422 x 2017,0
8148,uniqueid_8423 x 2017,0
8149,uniqueid_8424 x 2017,0
8150,uniqueid_8425 x 2017,0
8151,uniqueid_8426 x 2017,0
8152,uniqueid_8427 x 2017,0
8153,uniqueid_8428 x 2017,0
8154,uniqueid_8429 x 2017,0
8155,uniqueid_8430 x 2017,0
8156,uniqueid_8431 x 2017,0
8157,uniqueid_8432 x 2017,0
8158,uniqueid_8433 x 2017,1
8159,uniqueid_8434 x 2017,0
8160,uniqueid_8435 x 2017,0
8161,uniqueid_8436 x 2017,1
8162,uniqueid_8437 x 2017,1
8163,uniqueid_8438 x 2017,1
8164,uniqueid_8439 x 2017,0
8165,uniqueid_8440 x 2017,0
8166,uniqueid_8441 x 2017,0
8167,uniqueid_8442 x 2017,0
8168,uniqueid_8443 x 2017,1
8169,uniqueid_8444 x 2017,0
8170,uniqueid_8445 x 2017,0
8171,uniqueid_8446 x 2017,1
8172,uniqueid_8447 x 2017,0
8173,uniqueid_8448 x 2017,0
8174,uniqueid_8449 x 2017,0
8175,uniqueid_8450 x 2017,0
8176,uniqueid_8451 x 2017,0
8177,uniqueid_8452 x 2017,1
8178,uniqueid_8453 x 2017,0
8179,uniqueid_8454 x 2017,0
8180,uniqueid_8455 x 2017,0
8181,uniqueid_8456 x 2017,0
8182,uniqueid_8457 x 2017,0
8183,uniqueid_8458 x 2017,0
8184,uniqueid_8459 x 2017,0
8185,uniqueid_8460 x 2017,0
8186,uniqueid_8461 x 2017,0
8187,uniqueid_8462 x 2017,0
8188,uniqueid_8463 x 2017,0
8189,uniqueid_8464 x 2017,0
8190,uniqueid_8465 x 2017,0
8191,uniqueid_8466 x 2017,0
8192,uniqueid_8467 x 2017,0
8193,uniqueid_8468 x 2017,0
8194,uniqueid_8469 x 2017,0
8195,uniqueid_8470 x 2017,0
8196,uniqueid_8471 x 2017,0
8197,uniqueid_8472 x 2017,0
8198,uniqueid_8473 x 2017,0
8199,uniqueid_8474 x 2017,0
8200,uniqueid_8475 x 2017,0
8201,uniqueid_8476 x 2017,0
8202,uniqueid_8477 x 2017,0
8203,uniqueid_8478 x 2017,0
8204,uniqueid_8479 x 2017,0
8205,uniqueid_8480 x 2017,0
8206,uniqueid_8481 x 2017,0
8207,uniqueid_8482 x 2017,0
8208,uniqueid_8483 x 2017,0
8209,uniqueid_8484 x 2017,0
8210,uniqueid_8485 x 2017,0
8211,uniqueid_8486 x 2017,0
8212,uniqueid_8487 x 2017,0
8213,uniqueid_8488 x 2017,0
8214,uniqueid_8489 x 2017,0
8215,uniqueid_8490 x 2017,0
8216,uniqueid_8491 x 2017,0
8217,uniqueid_8492 x 2017,0
8218,uniqueid_8493 x 2017,0
8219,uniqueid_8494 x 2017,0
8220,uniqueid_8495 x 2017,0
8221,uniqueid_8496 x 2017,0
8222,uniqueid_8497 x 2017,0
8223,uniqueid_8498 x 2017,0
8224,uniqueid_8499 x 2017,0
8225,uniqueid_8500 x 2017,0
8226,uniqueid_8501 x 2017,0
8227,uniqueid_8502 x 2017,0
8228,uniqueid_8503 x 2017,0
8229,uniqueid_8504 x 2017,0
8230,uniqueid_8505 x 2017,0
8231,uniqueid_8506 x 2017,0
8232,uniqueid_8507 x 2017,0
8233,uniqueid_8508 x 2017,0
8234,uniqueid_8509 x 2017,0
8235,uniqueid_8510 x 2017,0
8236,uniqueid_8511 x 2017,0
8237,uniqueid_8512 x 2017,0
8238,uniqueid_8513 x 2017,1
8239,uniqueid_8514 x 2017,0
8240,uniqueid_8515 x 2017,0
8241,uniqueid_8516 x 2017,0
8242,uniqueid_8517 x 2017,1
8243,uniqueid_8518 x 2017,0
8244,uniqueid_8519 x 2017,0
8245,uniqueid_8520 x 2017,0
8246,uniqueid_8521 x 2017,0
8247,uniqueid_8522 x 2017,0
8248,uniqueid_8523 x 2017,0
8249,uniqueid_8524 x 2017,0
8250,uniqueid_8525 x 2017,0
8251,uniqueid_8526 x 2017,0
8252,uniqueid_8527 x 2017,0
8253,uniqueid_8528 x 2017,0
8254,uniqueid_8529 x 2017,0
8255,uniqueid_8530 x 2017,0
8256,uniqueid_8531 x 2017,1
8257,uniqueid_8532 x 2017,0
8258,uniqueid_8533 x 2017,0
8259,uniqueid_8534 x 2017,0
8260,uniqueid_8535 x 2017,0
8261,uniqueid_8536 x 2017,0
8262,uniqueid_8537 x 2017,0
8263,uniqueid_8538 x 2017,0
8264,uniqueid_8539 x 2017,0
8265,uniqueid_8540 x 2017,0
8266,uniqueid_8541 x 2017,0
8267,uniqueid_8542 x 2017,0
8268,uniqueid_8543 x 2017,0
8269,uniqueid_8544 x 2017,0
8270,uniqueid_8545 x 2017,0
8271,uniqueid_8546 x 2017,0
8272,uniqueid_8547 x 2017,0
8273,uniqueid_8548 x 2017,0
8274,uniqueid_8549 x 2017,0
8275,uniqueid_8550 x 2017,0
8276,uniqueid_8551 x 2017,0
8277,uniqueid_8552 x 2017,0
8278,uniqueid_8553 x 2017,0
8279,uniqueid_8554 x 2017,0
8280,uniqueid_8555 x 2017,0
8281,uniqueid_8556 x 2017,1
8282,uniqueid_8557 x 2017,0
8283,uniqueid_8558 x 2017,0
8284,uniqueid_8559 x 2017,0
8285,uniqueid_8560 x 2017,0
8286,uniqueid_8561 x 2017,0
8287,uniqueid_8562 x 2017,0
8288,uniqueid_8563 x 2017,0
8289,uniqueid_8564 x 2017,0
8290,uniqueid_8565 x 2017,0
8291,uniqueid_8566 x 2017,0
8292,uniqueid_8567 x 2017,0
8293,uniqueid_8568 x 2017,1
8294,uniqueid_8569 x 2017,1
8295,uniqueid_8570 x 2017,0
8296,uniqueid_8571 x 2017,0
8297,uniqueid_8572 x 2017,0
8298,uniqueid_8573 x 2017,0
8299,uniqueid_8574 x 2017,1
8300,uniqueid_8575 x 2017,0
8301,uniqueid_8576 x 2017,0
8302,uniqueid_8577 x 2017,0
8303,uniqueid_8578 x 2017,1
8304,uniqueid_8579 x 2017,0
8305,uniqueid_8580 x 2017,0
8306,uniqueid_8581 x 2017,0
8307,uniqueid_8582 x 2017,0
8308,uniqueid_8583 x 2017,0
8309,uniqueid_8584 x 2017,0
8310,uniqueid_8585 x 2017,0
8311,uniqueid_8586 x 2017,0
8312,uniqueid_8587 x 2017,0
8313,uniqueid_8588 x 2017,0
8314,uniqueid_8589 x 2017,0
8315,uniqueid_8590 x 2017,1
8316,uniqueid_8591 x 2017,0
8317,uniqueid_8592 x 2017,0
8318,uniqueid_8593 x 2017,0
8319,uniqueid_8594 x 2017,0
8320,uniqueid_8595 x 2017,1
8321,uniqueid_8596 x 2017,0
8322,uniqueid_8597 x 2017,0
8323,uniqueid_8598 x 2017,0
8324,uniqueid_8599 x 2017,0
8325,uniqueid_8600 x 2017,0
8326,uniqueid_8601 x 2017,0
8327,uniqueid_8602 x 2017,0
8328,uniqueid_8603 x 2017,0
8329,uniqueid_8604 x 2017,0
8330,uniqueid_8605 x 2017,0
8331,uniqueid_8606 x 2017,0
8332,uniqueid_8607 x 2017,0
8333,uniqueid_8608 x 2017,0
8334,uniqueid_8609 x 2017,0
8335,uniqueid_8610 x 2017,1
8336,uniqueid_8611 x 2017,0
8337,uniqueid_8612 x 2017,0
8338,uniqueid_8613 x 2017,0
8339,uniqueid_8614 x 2017,0
8340,uniqueid_8615 x 2017,1
8341,uniqueid_8616 x 2017,0
8342,uniqueid_8617 x 2017,0
8343,uniqueid_8618 x 2017,0
8344,uniqueid_8619 x 2017,0
8345,uniqueid_8620 x 2017,0
8346,uniqueid_8621 x 2017,0
8347,uniqueid_8622 x 2017,0
8348,uniqueid_8623 x 2017,0
8349,uniqueid_8624 x 2017,0
8350,uniqueid_8625 x 2017,1
8351,uniqueid_8626 x 2017,0
8352,uniqueid_8627 x 2017,0
8353,uniqueid_8628 x 2017,0
8354,uniqueid_8629 x 2017,0
8355,uniqueid_8630 x 2017,0
8356,uniqueid_8631 x 2017,0
8357,uniqueid_8632 x 2017,0
8358,uniqueid_8633 x 2017,0
8359,uniqueid_8634 x 2017,0
8360,uniqueid_8635 x 2017,0
8361,uniqueid_8636 x 2017,0
8362,uniqueid_8637 x 2017,0
8363,uniqueid_8638 x 2017,0
8364,uniqueid_8639 x 2017,0
8365,uniqueid_8640 x 2017,0
8366,uniqueid_8641 x 2017,0
8367,uniqueid_8642 x 2017,0
8368,uniqueid_8643 x 2017,0
8369,uniqueid_8644 x 2017,0
8370,uniqueid_8645 x 2017,0
8371,uniqueid_8646 x 2017,0
8372,uniqueid_8647 x 2017,0
8373,uniqueid_8648 x 2017,0
8374,uniqueid_8649 x 2017,1
8375,uniqueid_8650 x 2017,0
8376,uniqueid_8651 x 2017,0
8377,uniqueid_8652 x 2017,0
8378,uniqueid_8653 x 2017,0
8379,uniqueid_8654 x 2017,0
8380,uniqueid_8655 x 2017,0
8381,uniqueid_8656 x 2017,0
8382,uniqueid_8657 x 2017,0
8383,uniqueid_8658 x 2017,0
8384,uniqueid_8659 x 2017,0
8385,uniqueid_8660 x 2017,0
8386,uniqueid_8661 x 2017,0
8387,uniqueid_8662 x 2017,0
8388,uniqueid_8663 x 2017,0
8389,uniqueid_8664 x 2017,0
8390,uniqueid_8665 x 2017,0
8391,uniqueid_8666 x 2017,0
8392,uniqueid_8667 x 2017,0
8393,uniqueid_8668 x 2017,0
8394,uniqueid_8669 x 2017,1
8395,uniqueid_8670 x 2017,0
8396,uniqueid_8671 x 2017,0
8397,uniqueid_8672 x 2017,0
8398,uniqueid_8673 x 2017,0
8399,uniqueid_8674 x 2017,0
8400,uniqueid_8675 x 2017,0
8401,uniqueid_8676 x 2017,0
8402,uniqueid_8677 x 2017,0
8403,uniqueid_8678 x 2017,0
8404,uniqueid_8679 x 2017,0
8405,uniqueid_8680 x 2017,0
8406,uniqueid_8681 x 2017,0
8407,uniqueid_8682 x 2017,0
8408,uniqueid_8683 x 2017,0
8409,uniqueid_8684 x 2017,0
8410,uniqueid_8685 x 2017,1
8411,uniqueid_8686 x 2017,0
8412,uniqueid_8687 x 2017,0
8413,uniqueid_8688 x 2017,0
8414,uniqueid_8689 x 2017,0
8415,uniqueid_8690 x 2017,0
8416,uniqueid_8691 x 2017,0
8417,uniqueid_8692 x 2017,0
8418,uniqueid_8693 x 2017,0
8419,uniqueid_8694 x 2017,0
8420,uniqueid_8695 x 2017,0
8421,uniqueid_8696 x 2017,1
8422,uniqueid_8697 x 2017,0
8423,uniqueid_8698 x 2017,0
8424,uniqueid_8699 x 2017,0
8425,uniqueid_8700 x 2017,0
8426,uniqueid_8701 x 2017,0
8427,uniqueid_8702 x 2017,0
8428,uniqueid_8703 x 2017,0
8429,uniqueid_8704 x 2017,0
8430,uniqueid_8705 x 2017,0
8431,uniqueid_8706 x 2017,0
8432,uniqueid_8707 x 2017,0
8433,uniqueid_8708 x 2017,0
8434,uniqueid_8709 x 2017,0
8435,uniqueid_8710 x 2017,0
8436,uniqueid_8711 x 2017,0
8437,uniqueid_8712 x 2017,0
8438,uniqueid_8713 x 2017,1
8439,uniqueid_8714 x 2017,0
8440,uniqueid_8715 x 2017,0
8441,uniqueid_8716 x 2017,0
8442,uniqueid_8717 x 2017,0
8443,uniqueid_8718 x 2017,0
8444,uniqueid_8719 x 2017,0
8445,uniqueid_8720 x 2017,0
8446,uniqueid_8721 x 2017,0
8447,uniqueid_8722 x 2017,0
8448,uniqueid_8723 x 2017,0
8449,uniqueid_8724 x 2017,0
8450,uniqueid_8725 x 2017,0
8451,uniqueid_8726 x 2017,0
8452,uniqueid_8727 x 2017,0
8453,uniqueid_8728 x 2017,0
8454,uniqueid_8729 x 2017,0
8455,uniqueid_8730 x 2017,0
8456,uniqueid_8731 x 2017,1
8457,uniqueid_8732 x 2017,0
8458,uniqueid_8733 x 2017,0
8459,uniqueid_8734 x 2017,1
8460,uniqueid_8735 x 2017,0
8461,uniqueid_8736 x 2017,0
8462,uniqueid_8737 x 2017,0
8463,uniqueid_8738 x 2017,0
8464,uniqueid_8739 x 2017,0
8465,uniqueid_8740 x 2017,0
8466,uniqueid_8741 x 2017,0
8467,uniqueid_8742 x 2017,0
8468,uniqueid_8743 x 2017,0
8469,uniqueid_8744 x 2017,0
8470,uniqueid_8745 x 2017,0
8471,uniqueid_8746 x 2017,0
8472,uniqueid_8747 x 2017,0
8473,uniqueid_8748 x 2017,0
8474,uniqueid_8749 x 2017,0
8475,uniqueid_8750 x 2017,0
8476,uniqueid_8751 x 2017,0
8477,uniqueid_8752 x 2017,0
8478,uniqueid_8753 x 2017,1
8479,uniqueid_8754 x 2017,0
8480,uniqueid_8755 x 2017,0
8481,uniqueid_8756 x 2017,0
8482,uniqueid_8757 x 2017,1
8483,uniqueid_8758 x 2017,0
8484,uniqueid_8759 x 2017,0
8485,uniqueid_8760 x 2017,0
8486,uniqueid_8761 x 2017,0
8487,uniqueid_8762 x 2017,1
8488,uniqueid_8763 x 2017,0
8489,uniqueid_8764 x 2017,0
8490,uniqueid_8765 x 2017,0
8491,uniqueid_8766 x 2017,0
8492,uniqueid_8767 x 2017,0
8493,uniqueid_8768 x 2017,0
8494,uniqueid_8769 x 2017,0
8495,uniqueid_8770 x 2017,0
8496,uniqueid_8771 x 2017,0
8497,uniqueid_8772 x 2017,0
8498,uniqueid_8773 x 2017,0
8499,uniqueid_8774 x 2017,0
8500,uniqueid_8775 x 2017,0
8501,uniqueid_8776 x 2017,0
8502,uniqueid_8777 x 2017,0
8503,uniqueid_8778 x 2017,1
8504,uniqueid_8779 x 2017,0
8505,uniqueid_8780 x 2017,0
8506,uniqueid_8781 x 2017,0
8507,uniqueid_8782 x 2017,1
8508,uniqueid_8783 x 2017,0
8509,uniqueid_8784 x 2017,0
8510,uniqueid_8785 x 2017,0
8511,uniqueid_8786 x 2017,0
8512,uniqueid_8787 x 2017,0
8513,uniqueid_8788 x 2017,0
8514,uniqueid_8789 x 2017,0
8515,uniqueid_8790 x 2017,0
8516,uniqueid_8791 x 2017,0
8517,uniqueid_8792 x 2017,0
8518,uniqueid_8793 x 2017,0
8519,uniqueid_8794 x 2017,0
8520,uniqueid_8795 x 2017,0
8521,uniqueid_8796 x 2017,1
8522,uniqueid_8797 x 2017,0
8523,uniqueid_8798 x 2017,0
8524,uniqueid_8799 x 2017,0
8525,uniqueid_8800 x 2017,0
8526,uniqueid_8801 x 2017,0
8527,uniqueid_8802 x 2017,0
8528,uniqueid_8803 x 2017,0
8529,uniqueid_8804 x 2017,0
8530,uniqueid_8805 x 2017,0
8531,uniqueid_8806 x 2017,0
8532,uniqueid_8807 x 2017,0
8533,uniqueid_8808 x 2017,0
8534,uniqueid_8809 x 2017,0
8535,uniqueid_8810 x 2017,0
8536,uniqueid_8811 x 2017,0
8537,uniqueid_8812 x 2017,0
8538,uniqueid_8813 x 2017,0
8539,uniqueid_8814 x 2017,0
8540,uniqueid_8815 x 2017,0
8541,uniqueid_8816 x 2017,0
8542,uniqueid_8817 x 2017,0
8543,uniqueid_8818 x 2017,0
8544,uniqueid_8819 x 2017,1
8545,uniqueid_8820 x 2017,0
8546,uniqueid_8821 x 2017,0
8547,uniqueid_8822 x 2017,0
8548,uniqueid_8823 x 2017,0
8549,uniqueid_8824 x 2017,0
8550,uniqueid_8825 x 2017,0
8551,uniqueid_8826 x 2017,0
8552,uniqueid_8827 x 2017,0
8553,uniqueid_8828 x 2017,0
8554,uniqueid_8829 x 2017,1
8555,uniqueid_8830 x 2017,0
8556,uniqueid_8831 x 2017,0
8557,uniqueid_8832 x 2017,0
8558,uniqueid_8833 x 2017,0
8559,uniqueid_8834 x 2017,0
8560,uniqueid_8835 x 2017,0
8561,uniqueid_8836 x 2017,0
8562,uniqueid_8837 x 2017,0
8563,uniqueid_8838 x 2017,0
8564,uniqueid_8839 x 2017,0
8565,uniqueid_8840 x 2017,0
8566,uniqueid_8841 x 2017,0
8567,uniqueid_8842 x 2017,0
8568,uniqueid_8843 x 2017,0
8569,uniqueid_8844 x 2017,0
8570,uniqueid_8845 x 2017,0
8571,uniqueid_8846 x 2017,0
8572,uniqueid_8847 x 2017,1
8573,uniqueid_8848 x 2017,0
8574,uniqueid_8849 x 2017,0
8575,uniqueid_8850 x 2017,0
8576,uniqueid_8851 x 2017,0
8577,uniqueid_8852 x 2017,0
8578,uniqueid_8853 x 2017,0
8579,uniqueid_8854 x 2017,0
8580,uniqueid_8855 x 2017,0
8581,uniqueid_8856 x 2017,0
8582,uniqueid_8857 x 2017,0
8583,uniqueid_8858 x 2017,0
8584,uniqueid_8859 x 2017,0
8585,uniqueid_8860 x 2017,0
8586,uniqueid_8861 x 2017,0
8587,uniqueid_8862 x 2017,0
8588,uniqueid_8863 x 2017,0
8589,uniqueid_8864 x 2017,0
8590,uniqueid_8865 x 2017,0
8591,uniqueid_8866 x 2017,0
8592,uniqueid_8867 x 2017,0
8593,uniqueid_8868 x 2017,0
8594,uniqueid_8869 x 2017,0
8595,uniqueid_8870 x 2017,0
8596,uniqueid_8871 x 2017,0
8597,uniqueid_8872 x 2017,0
8598,uniqueid_8873 x 2017,0
8599,uniqueid_8874 x 2017,0
8600,uniqueid_8875 x 2017,0
8601,uniqueid_8876 x 2017,0
8602,uniqueid_8877 x 2017,0
8603,uniqueid_8878 x 2017,0
8604,uniqueid_8879 x 2017,0
8605,uniqueid_8880 x 2017,0
8606,uniqueid_8881 x 2017,0
8607,uniqueid_8882 x 2017,0
8608,uniqueid_8883 x 2017,0
8609,uniqueid_8884 x 2017,0
8610,uniqueid_8885 x 2017,0
8611,uniqueid_8886 x 2017,0
8612,uniqueid_8887 x 2017,0
8613,uniqueid_8888 x 2017,0
8614,uniqueid_8889 x 2017,0
8615,uniqueid_8890 x 2017,0
8616,uniqueid_8891 x 2017,0
8617,uniqueid_8892 x 2017,0
8618,uniqueid_8893 x 2017,0
8619,uniqueid_8894 x 2017,0
8620,uniqueid_8895 x 2017,0
8621,uniqueid_8896 x 2017,0
8622,uniqueid_8897 x 2017,0
8623,uniqueid_8898 x 2017,0
8624,uniqueid_8899 x 2017,0
8625,uniqueid_8900 x 2017,0
8626,uniqueid_8901 x 2017,0
8627,uniqueid_8902 x 2017,0
8628,uniqueid_8903 x 2017,0
8629,uniqueid_8904 x 2017,0
8630,uniqueid_8905 x 2017,0
8631,uniqueid_8906 x 2017,0
8632,uniqueid_8907 x 2017,0
8633,uniqueid_8908 x 2017,0
8634,uniqueid_8909 x 2017,0
8635,uniqueid_8910 x 2017,0
8636,uniqueid_8911 x 2017,0
8637,uniqueid_8912 x 2017,0
8638,uniqueid_8913 x 2017,0
8639,uniqueid_8914 x 2017,0
8640,uniqueid_8915 x 2017,0
8641,uniqueid_8916 x 2017,0
8642,uniqueid_8917 x 2017,0
8643,uniqueid_8918 x 2017,0
8644,uniqueid_8919 x 2017,0
8645,uniqueid_8920 x 2017,0
8646,uniqueid_8921 x 2017,0
8647,uniqueid_8922 x 2017,0
8648,uniqueid_8923 x 2017,1
8649,uniqueid_8924 x 2017,0
8650,uniqueid_8925 x 2017,0
8651,uniqueid_8926 x 2017,1
8652,uniqueid_8927 x 2017,0
8653,uniqueid_8928 x 2017,0
8654,uniqueid_8929 x 2017,0
8655,uniqueid_8930 x 2017,0
8656,uniqueid_8931 x 2017,0
8657,uniqueid_8932 x 2017,0
8658,uniqueid_8933 x 2017,0
8659,uniqueid_8934 x 2017,0
8660,uniqueid_8935 x 2017,0
8661,uniqueid_8936 x 2017,0
8662,uniqueid_8937 x 2017,0
8663,uniqueid_8938 x 2017,0
8664,uniqueid_8939 x 2017,0
8665,uniqueid_8940 x 2017,0
8666,uniqueid_8941 x 2017,0
8667,uniqueid_8942 x 2017,0
8668,uniqueid_8943 x 2017,0
8669,uniqueid_8944 x 2017,0
8670,uniqueid_8945 x 2017,0
8671,uniqueid_8946 x 2017,0
8672,uniqueid_8947 x 2017,0
8673,uniqueid_8948 x 2017,0
8674,uniqueid_8949 x 2017,0
8675,uniqueid_8950 x 2017,0
8676,uniqueid_8951 x 2017,0
8677,uniqueid_8952 x 2017,0
8678,uniqueid_8953 x 2017,0
8679,uniqueid_8954 x 2017,1
8680,uniqueid_8955 x 2017,0
8681,uniqueid_8956 x 2017,0
8682,uniqueid_8957 x 2017,0
8683,uniqueid_8958 x 2017,0
8684,uniqueid_8959 x 2017,0
8685,uniqueid_8960 x 2017,1
8686,uniqueid_8961 x 2017,0
8687,uniqueid_8962 x 2017,0
8688,uniqueid_8963 x 2017,0
8689,uniqueid_8964 x 2017,0
8690,uniqueid_8965 x 2017,0
8691,uniqueid_8966 x 2017,0
8692,uniqueid_8967 x 2017,0
8693,uniqueid_8968 x 2017,1
8694,uniqueid_8969 x 2017,0
8695,uniqueid_8970 x 2017,0
8696,uniqueid_8971 x 2017,0
8697,uniqueid_8972 x 2017,0
8698,uniqueid_8973 x 2017,0
8699,uniqueid_8974 x 2017,0
8700,uniqueid_8975 x 2017,1
8701,uniqueid_8976 x 2017,0
8702,uniqueid_8977 x 2017,0
8703,uniqueid_8978 x 2017,0
8704,uniqueid_8979 x 2017,0
8705,uniqueid_8980 x 2017,0
8706,uniqueid_8981 x 2017,0
8707,uniqueid_8982 x 2017,0
8708,uniqueid_8983 x 2017,1
8709,uniqueid_8984 x 2017,0
8710,uniqueid_8985 x 2017,0
8711,uniqueid_8986 x 2017,0
8712,uniqueid_8987 x 2017,0
8713,uniqueid_8988 x 2017,1
8714,uniqueid_8989 x 2017,1
8715,uniqueid_8990 x 2017,0
8716,uniqueid_8991 x 2017,0
8717,uniqueid_8992 x 2017,0
8718,uniqueid_8993 x 2017,0
8719,uniqueid_8994 x 2017,0
8720,uniqueid_8995 x 2017,0
8721,uniqueid_8996 x 2017,0
8722,uniqueid_8997 x 2017,0
8723,uniqueid_8998 x 2017,0
8724,uniqueid_8999 x 2017,0
8725,uniqueid_9000 x 2017,0
8726,uniqueid_9001 x 2017,0
8727,uniqueid_9002 x 2017,0
8728,uniqueid_9003 x 2017,1
8729,uniqueid_9004 x 2017,0
8730,uniqueid_9005 x 2017,0
8731,uniqueid_9006 x 2017,0
8732,uniqueid_9007 x 2017,0
8733,uniqueid_9008 x 2017,0
8734,uniqueid_9009 x 2017,0
8735,uniqueid_9010 x 2017,1
8736,uniqueid_9011 x 2017,0
8737,uniqueid_9012 x 2017,0
8738,uniqueid_9013 x 2017,0
8739,uniqueid_9014 x 2017,0
8740,uniqueid_9015 x 2017,0
8741,uniqueid_9016 x 2017,0
8742,uniqueid_9017 x 2017,0
8743,uniqueid_9018 x 2017,0
8744,uniqueid_9019 x 2017,0
8745,uniqueid_9020 x 2017,0
8746,uniqueid_9021 x 2017,0
8747,uniqueid_9022 x 2017,0
8748,uniqueid_9023 x 2017,0
8749,uniqueid_9024 x 2017,0
8750,uniqueid_9025 x 2017,0
8751,uniqueid_9026 x 2017,0
8752,uniqueid_9027 x 2017,0
8753,uniqueid_9028 x 2017,0
8754,uniqueid_9029 x 2017,0
8755,uniqueid_9030 x 2017,0
8756,uniqueid_9031 x 2017,0
8757,uniqueid_9032 x 2017,0
8758,uniqueid_9033 x 2017,0
8759,uniqueid_9034 x 2017,0
8760,uniqueid_9035 x 2017,0
8761,uniqueid_9036 x 2017,0
8762,uniqueid_9037 x 2017,0
8763,uniqueid_9038 x 2017,0
8764,uniqueid_9039 x 2017,0
8765,uniqueid_9040 x 2017,0
8766,uniqueid_9041 x 2017,0
8767,uniqueid_9042 x 2017,0
8768,uniqueid_9043 x 2017,0
8769,uniqueid_9044 x 2017,0
8770,uniqueid_9045 x 2017,0
8771,uniqueid_9046 x 2017,0
8772,uniqueid_9047 x 2017,0
8773,uniqueid_9048 x 2017,0
8774,uniqueid_9049 x 2017,0
8775,uniqueid_9050 x 2017,0
8776,uniqueid_9051 x 2017,1
8777,uniqueid_9052 x 2017,0
8778,uniqueid_9053 x 2017,0
8779,uniqueid_9054 x 2017,0
8780,uniqueid_9055 x 2017,0
8781,uniqueid_9056 x 2017,0
8782,uniqueid_9057 x 2017,0
8783,uniqueid_9058 x 2017,1
8784,uniqueid_9059 x 2017,0
8785,uniqueid_9060 x 2017,0
8786,uniqueid_9061 x 2017,1
8787,uniqueid_9062 x 2017,0
8788,uniqueid_9063 x 2017,0
8789,uniqueid_9064 x 2017,0
8790,uniqueid_9065 x 2017,0
8791,uniqueid_9066 x 2017,0
8792,uniqueid_9067 x 2017,0
8793,uniqueid_9068 x 2017,0
8794,uniqueid_9069 x 2017,0
8795,uniqueid_9070 x 2017,1
8796,uniqueid_9071 x 2017,0
8797,uniqueid_9072 x 2017,1
8798,uniqueid_9073 x 2017,0
8799,uniqueid_9074 x 2017,0
8800,uniqueid_9075 x 2017,0
8801,uniqueid_9076 x 2017,0
8802,uniqueid_9077 x 2017,1
8803,uniqueid_9078 x 2017,0
8804,uniqueid_9079 x 2017,0
8805,uniqueid_9080 x 2017,0
8806,uniqueid_9081 x 2017,0
8807,uniqueid_9082 x 2017,0
8808,uniqueid_9083 x 2017,1
8809,uniqueid_9084 x 2017,0
8810,uniqueid_9085 x 2017,0
8811,uniqueid_9086 x 2017,0
8812,uniqueid_9087 x 2017,0
8813,uniqueid_9088 x 2017,0
8814,uniqueid_9089 x 2017,0
8815,uniqueid_9090 x 2017,0
8816,uniqueid_9091 x 2017,0
8817,uniqueid_9092 x 2017,0
8818,uniqueid_9093 x 2017,0
8819,uniqueid_9094 x 2017,0
8820,uniqueid_9095 x 2017,0
8821,uniqueid_9096 x 2017,0
8822,uniqueid_9097 x 2017,0
8823,uniqueid_9098 x 2017,0
8824,uniqueid_9099 x 2017,0
8825,uniqueid_9100 x 2017,0
8826,uniqueid_9101 x 2017,0
8827,uniqueid_9102 x 2017,1
8828,uniqueid_9103 x 2017,0
8829,uniqueid_9104 x 2017,0
8830,uniqueid_9105 x 2017,0
8831,uniqueid_9106 x 2017,0
8832,uniqueid_9107 x 2017,0
8833,uniqueid_9108 x 2017,0
8834,uniqueid_9109 x 2017,0
8835,uniqueid_9110 x 2017,0
8836,uniqueid_9111 x 2017,0
8837,uniqueid_9112 x 2017,0
8838,uniqueid_9113 x 2017,0
8839,uniqueid_9114 x 2017,1
8840,uniqueid_9115 x 2017,0
8841,uniqueid_9116 x 2017,0
8842,uniqueid_9117 x 2017,0
8843,uniqueid_9118 x 2017,0
8844,uniqueid_9119 x 2017,1
8845,uniqueid_9120 x 2017,0
8846,uniqueid_9121 x 2017,0
8847,uniqueid_9122 x 2017,0
8848,uniqueid_9123 x 2017,0
8849,uniqueid_9124 x 2017,0
8850,uniqueid_9125 x 2017,0
8851,uniqueid_9126 x 2017,0
8852,uniqueid_9127 x 2017,0
8853,uniqueid_9128 x 2017,0
8854,uniqueid_9129 x 2017,0
8855,uniqueid_9130 x 2017,0
8856,uniqueid_9131 x 2017,0
8857,uniqueid_9132 x 2017,0
8858,uniqueid_9133 x 2017,0
8859,uniqueid_9134 x 2017,0
8860,uniqueid_9135 x 2017,0
8861,uniqueid_9136 x 2017,0
8862,uniqueid_9137 x 2017,0
8863,uniqueid_9138 x 2017,0
8864,uniqueid_9139 x 2017,0
8865,uniqueid_9140 x 2017,0
8866,uniqueid_9141 x 2017,0
8867,uniqueid_9142 x 2017,0
8868,uniqueid_9143 x 2017,0
8869,uniqueid_9144 x 2017,0
8870,uniqueid_9145 x 2017,1
8871,uniqueid_9146 x 2017,0
8872,uniqueid_9147 x 2017,0
8873,uniqueid_9148 x 2017,1
8874,uniqueid_9149 x 2017,0
8875,uniqueid_9150 x 2017,0
8876,uniqueid_9151 x 2017,0
8877,uniqueid_9152 x 2017,0
8878,uniqueid_9153 x 2017,0
